p_val,avg_logFC,pct.1,pct.2,p_val_adj,cluster,gene
1.13718663449802e-140,-0.260002421661735,0.171,0.408,2.27437326899604e-137,6,FAM107A
1.09589555562069e-138,0.497222232565792,0.98,0.882,2.19179111124138e-135,6,FABP7
9.70394929363451e-137,0.443925476177648,0.752,0.541,1.9407898587269e-133,6,UHRF1
8.26900152950155e-134,0.4387650860634,0.771,0.518,1.65380030590031e-130,6,RP11-620J15.3
1.57253394471076e-133,0.681103776614934,0.638,0.34,3.14506788942152e-130,6,SGOL1
1.00843698630047e-132,-0.324629110512592,0.167,0.368,2.01687397260094e-129,6,AIF1
9.06832125341162e-130,0.360679574409898,0.631,0.362,1.81366425068232e-126,6,LMO7
1.63983230892801e-127,0.270127801155463,0.691,0.37,3.27966461785602e-124,6,DHFR
6.45380060634783e-122,0.729261716542695,0.654,0.405,1.29076012126957e-118,6,SPAG5
1.32727493562059e-117,0.467464368546829,0.676,0.457,2.65454987124117e-114,6,NCAPG2
4.47032367992985e-117,0.618347186278488,0.63,0.321,8.94064735985969e-114,6,NCAPG
4.45043935327647e-114,0.561496269324383,0.826,0.64,8.90087870655293e-111,6,TUBB2A
2.44879170293761e-113,0.255352172502394,0.62,0.323,4.89758340587522e-110,6,RAD51AP1
7.05616016248533e-113,0.432693226255277,0.998,0.958,1.41123203249707e-109,6,DBI
9.12941616159809e-113,0.867039543997969,0.66,0.453,1.82588323231962e-109,6,KIF2C
2.47929848179937e-109,0.741346668613208,0.63,0.382,4.95859696359874e-106,6,BUB1
1.9292520070394e-107,0.671125928324435,0.672,0.494,3.85850401407881e-104,6,DBF4
7.6668884218861e-105,0.742512835494766,0.617,0.354,1.53337768437722e-101,6,GAS2L3
5.04286206276527e-104,0.944119174863932,0.615,0.304,1.00857241255305e-100,6,PLK1
2.74961593880959e-102,-0.359516229823011,0.543,0.668,5.49923187761917e-99,6,IFITM2
5.77035953835879e-102,0.746660548420543,0.606,0.294,1.15407190767176e-98,6,KIFC1
6.20653494666798e-102,0.608978962528417,0.612,0.297,1.2413069893336e-98,6,HJURP
5.1841857039452e-101,0.556208933289729,0.639,0.382,1.03683714078904e-97,6,SPC24
1.03542024094436e-100,0.738783993958452,0.648,0.479,2.07084048188871e-97,6,CCNA2
9.47561119613425e-100,-0.85214161277013,0.734,0.781,1.89512223922685e-96,6,CEBPD
4.16775988228442e-99,0.512872964036357,0.65,0.512,8.33551976456885e-96,6,ARHGAP11A
1.76700091578307e-98,-0.348296764538879,0.304,0.519,3.53400183156614e-95,6,ARHGDIB
1.08990501083937e-97,0.445949744377392,0.977,0.854,2.17981002167873e-94,6,CYCS
1.67056360100644e-96,0.415016409789789,0.617,0.337,3.34112720201287e-93,6,C21orf58
7.18840810442339e-94,-0.722077914564973,0.397,0.605,1.43768162088468e-90,6,JUNB
1.33218838701678e-92,0.808841184951058,0.61,0.317,2.66437677403355e-89,6,MKI67
1.71120897361379e-91,0.319091546581099,0.644,0.43,3.42241794722758e-88,6,CDCA5
1.40673842629294e-90,0.729902964498831,0.672,0.49,2.81347685258588e-87,6,SMC4
3.16357472743553e-90,0.777102024383235,0.615,0.391,6.32714945487106e-87,6,SGOL2
1.29828511576608e-89,-0.514016848087027,0.693,0.706,2.59657023153216e-86,6,CEBPB
1.73981287573471e-85,-0.723695242548565,0.318,0.511,3.47962575146942e-82,6,CYBA
5.52756234995705e-83,0.513369419898884,0.665,0.536,1.10551246999141e-79,6,ANLN
1.19104946784861e-82,0.318282789171791,0.619,0.479,2.38209893569723e-79,6,KIF20B
4.01583637868944e-79,-0.998337547256632,0.787,0.837,8.03167275737887e-76,6,CRYAB
1.02065068963044e-77,0.433032544760219,0.812,0.69,2.04130137926088e-74,6,ETV1
1.76702725504224e-76,-0.360148173408252,0.219,0.401,3.53405451008448e-73,6,STAB1
1.6514928915243e-75,-0.2976154391142,0.337,0.512,3.3029857830486e-72,6,EGR2
6.56803404298455e-75,-0.325767908591378,0.311,0.492,1.31360680859691e-71,6,PLIN2
7.64114071162507e-75,0.304986805806208,0.889,0.795,1.52822814232501e-71,6,IGFBP2
1.07795237260651e-74,-1.65336985777052,0.401,0.535,2.15590474521301e-71,6,CD74
5.4501196633231e-74,0.695830128569152,0.606,0.381,1.09002393266462e-70,6,NDC80
2.45068143263242e-73,-0.849996332281154,0.501,0.628,4.90136286526485e-70,6,ZFP36
2.58463117357702e-73,-0.293281447831071,0.603,0.639,5.16926234715405e-70,6,C10orf10
4.40439681882579e-72,0.737855297882664,0.595,0.356,8.80879363765157e-69,6,ECT2
4.52707649902658e-71,0.502855073688255,0.602,0.372,9.05415299805315e-68,6,NCAPH
3.5564767453313e-70,0.266282539322219,0.845,0.743,7.1129534906626e-67,6,CDK6
9.42389533091425e-70,0.359928600000909,0.96,0.894,1.88477906618285e-66,6,IFI6
3.0018769526308e-68,0.282218957799875,0.673,0.445,6.00375390526159e-65,6,SOX11
6.90067621996186e-68,0.664910955136904,0.595,0.373,1.38013524399237e-64,6,LMNB1
8.45571970119938e-66,0.49933378680482,0.665,0.526,1.69114394023988e-62,6,GGH
4.6410029689303e-65,0.398347283878722,0.582,0.386,9.2820059378606e-62,6,CDKN2D
1.16934403718415e-64,-0.33128682874755,0.381,0.565,2.33868807436829e-61,6,ARL4C
1.40705812476671e-62,0.610906882835496,0.57,0.318,2.81411624953342e-59,6,KIF4A
2.13644819448635e-62,0.262044239462602,0.839,0.765,4.2728963889727e-59,6,PHGDH
1.0054084678002e-61,-0.430259296690574,0.266,0.42,2.0108169356004e-58,6,SLC11A1
7.11176823859477e-59,-0.714862818305375,0.422,0.565,1.42235364771896e-55,6,GADD45B
1.1230938611021e-58,-0.8400006307186,0.967,0.918,2.24618772220421e-55,6,CLU
2.84035582096441e-58,-0.259139826057602,0.268,0.422,5.68071164192883e-55,6,HBEGF
2.88781911886769e-58,-0.317494701978873,0.506,0.578,5.77563823773538e-55,6,NDRG1
4.42550905060004e-58,-1.01528944875003,0.397,0.496,8.85101810120007e-55,6,HLA-DRB1
8.44086106183896e-58,0.371584572982608,0.983,0.934,1.68817221236779e-54,6,HLA-C
2.74830096371104e-57,0.461655245461783,0.604,0.458,5.49660192742208e-54,6,SPDL1
1.28132772386735e-56,-0.267202906026112,0.701,0.675,2.56265544773471e-53,6,SPOCK2
1.83658652649511e-56,-0.463798016590503,0.54,0.686,3.67317305299023e-53,6,NKAIN4
2.29903427779602e-56,-0.376311869927153,0.277,0.412,4.59806855559204e-53,6,ALOX5AP
4.30599952870947e-56,0.373176794605698,0.567,0.345,8.61199905741894e-53,6,FANCI
6.8172829234057e-56,0.845268350123224,0.569,0.318,1.36345658468114e-52,6,ASPM
6.06472080095872e-55,-0.257149053133591,0.227,0.349,1.21294416019174e-51,6,GPR183
3.23270811037189e-54,-0.454572800414039,0.337,0.507,6.46541622074377e-51,6,NDRG2
3.49746161753521e-54,-0.296434431775078,0.24,0.364,6.99492323507041e-51,6,HMOX1
7.22846823276043e-52,0.642514440092823,0.565,0.35,1.44569364655209e-48,6,NEK2
7.90700165493969e-52,-0.400900439808482,0.32,0.412,1.58140033098794e-48,6,SLC16A3
8.1148715721198e-52,0.61607279503122,0.527,0.185,1.62297431442396e-48,6,KIF20A
1.63269459820844e-50,-0.250314729833315,0.393,0.512,3.26538919641687e-47,6,UPP1
2.66916356327827e-50,-0.80855060982963,0.646,0.686,5.33832712655654e-47,6,RHOB
2.1393094619956e-49,-0.450411656655102,0.246,0.381,4.2786189239912e-46,6,CCL4
2.44906857948625e-49,0.269694715924179,0.998,0.971,4.8981371589725e-46,6,PTN
1.76251254181603e-47,-0.369936811328283,0.719,0.678,3.52502508363205e-44,6,SERPINE1
6.26288501569732e-47,0.318449361383481,0.552,0.33,1.25257700313946e-43,6,ZWINT
1.92089608197224e-46,-0.415800246223214,0.551,0.623,3.84179216394448e-43,6,CYR61
3.09293992507656e-46,0.28576816034794,0.61,0.432,6.18587985015312e-43,6,RNASEH2A
9.11057819298933e-46,0.286283908817361,0.979,0.941,1.82211563859787e-42,6,VIM
2.38723902170401e-45,-0.528784392173073,0.46,0.578,4.77447804340803e-42,6,BEX1
7.95237074011714e-45,-0.68785243157955,0.868,0.835,1.59047414802343e-41,6,FTLP3
1.61158972226197e-44,0.629520199274967,0.56,0.366,3.22317944452395e-41,6,BUB1B
5.8848325252787e-44,-1.51105022096565,0.679,0.706,1.17696650505574e-40,6,GFAP
6.80839741190137e-44,0.507677083240078,0.546,0.336,1.36167948238027e-40,6,IQGAP3
7.46111176903108e-44,-0.270514298199407,0.649,0.413,1.49222235380622e-40,6,CXCR4
1.06036803704172e-43,0.679864197674629,0.532,0.246,2.12073607408345e-40,6,TTK
4.59905822120719e-43,-0.374709499535423,0.392,0.51,9.19811644241438e-40,6,ATF3
7.00977930133813e-43,0.389263499782667,0.536,0.315,1.40195586026763e-39,6,CASC5
2.74395363401048e-42,-0.709679285239818,0.519,0.585,5.48790726802096e-39,6,OLFML3
9.02501452020945e-42,-0.330738964515427,0.85,0.789,1.80500290404189e-38,6,CAMK2B
4.10267723616443e-41,0.559921668398642,0.578,0.475,8.20535447232885e-38,6,KIF23
7.13190145832499e-41,-0.915960352271544,0.926,0.901,1.426380291665e-37,6,SPARC
5.9906865241619e-39,-0.765987376871798,0.617,0.713,1.19813730483238e-35,6,RGS5
6.60178730212859e-39,-0.333835636635207,0.441,0.523,1.32035746042572e-35,6,PECAM1
8.11781456151213e-39,-0.472418288633363,0.713,0.729,1.62356291230243e-35,6,SQSTM1
6.37714468421384e-38,-0.339475033887217,0.216,0.342,1.27542893684277e-34,6,OLR1
7.13917201176809e-38,-1.33236945608941,0.459,0.532,1.42783440235362e-34,6,HLA-DRA
1.74236483430142e-37,-0.417336767795784,0.984,0.972,3.48472966860283e-34,6,TMSB10
2.30112257618674e-37,0.288819258950932,0.703,0.579,4.60224515237349e-34,6,POU3F2
4.96035024012317e-37,0.74345416606425,0.551,0.362,9.92070048024633e-34,6,DLGAP5
8.24744713620441e-37,-0.514114383437868,0.653,0.666,1.64948942724088e-33,6,F3
1.20075281768891e-36,-0.463424369435005,0.842,0.82,2.40150563537782e-33,6,MT-ND1
1.59313740576313e-35,-0.571129737819019,0.335,0.44,3.18627481152625e-32,6,ID3
4.52167303279452e-34,0.274821009305566,0.552,0.414,9.04334606558905e-31,6,TNFAIP8L1
6.77207511266221e-34,-0.617300206637682,0.64,0.461,1.35441502253244e-30,6,CLDN5
1.28876117801142e-33,-0.261148847597905,0.167,0.283,2.57752235602285e-30,6,GJA1
1.54262907021886e-33,-0.416461029748861,0.654,0.39,3.08525814043772e-30,6,MS4A7
1.79517446205401e-33,-0.40914777325943,0.291,0.409,3.59034892410803e-30,6,C5AR1
3.722807518791e-33,-0.286048636381106,0.992,0.99,7.445615037582e-30,6,FTH1
1.29143263082643e-32,-0.359912189246754,0.419,0.493,2.58286526165287e-29,6,OTUD1
3.53767712193757e-32,-0.420785488138963,0.716,0.694,7.07535424387514e-29,6,FTLP2
7.26754901216422e-32,-1.01720520468501,0.563,0.605,1.45350980243284e-28,6,DUSP1
3.61865489277135e-31,0.312645647803718,0.534,0.335,7.2373097855427e-28,6,SKA3
7.09658699797729e-31,-0.85123344194169,0.377,0.435,1.41931739959546e-27,6,C3
1.1447636169561e-30,-0.28093527400092,0.603,0.627,2.28952723391219e-27,6,LMO2
4.43601749000429e-30,-0.268717950349005,0.515,0.563,8.87203498000858e-27,6,INAFM1
8.12551246544981e-29,0.408867715676358,0.547,0.417,1.62510249308996e-25,6,KIF15
1.18366789081447e-27,-0.746523508234907,0.872,0.818,2.36733578162895e-24,6,MT1G
2.47275576711484e-27,-0.431161477112578,0.763,0.749,4.94551153422967e-24,6,CDKN1A
3.98188846692786e-27,-0.679278061340149,0.781,0.768,7.96377693385572e-24,6,ZFP36L2
6.12297954458442e-27,-0.284923491966756,0.562,0.615,1.22459590891688e-23,6,SCD
8.70101843952567e-27,-0.337174364609004,0.832,0.769,1.74020368790513e-23,6,GDF15
5.70266759560383e-26,-0.366911943111493,0.313,0.364,1.14053351912077e-22,6,CD14
1.53542307369091e-25,0.264350428863874,0.991,0.957,3.07084614738181e-22,6,HLA-A
7.23903312584783e-25,-0.453411623685702,0.357,0.413,1.44780662516957e-21,6,TREM2
2.26300553216992e-24,-0.945044948643786,0.375,0.435,4.52601106433984e-21,6,SGK1
3.15580588581439e-24,-0.412762796135036,0.546,0.565,6.31161177162879e-21,6,ALDOC
1.59959860814838e-23,-0.484127178848209,0.755,0.603,3.19919721629677e-20,6,CA2
1.86271140452574e-23,-0.511823588558165,0.605,0.639,3.72542280905149e-20,6,TIMP3
4.56926417111004e-23,0.288106562380285,0.515,0.362,9.13852834222008e-20,6,CEP55
1.2663024890819e-22,-0.674538818851144,0.649,0.682,2.53260497816381e-19,6,ATP1A2
2.15855601575691e-22,-0.291849080650663,0.642,0.645,4.31711203151383e-19,6,LAMA4
2.79707156779776e-22,-0.369153625982347,0.371,0.417,5.59414313559552e-19,6,HLA-DQB1
2.88996989140966e-22,0.297111219555188,0.351,0.386,5.77993978281933e-19,6,KIF11
7.81406934290497e-22,0.396312126853438,0.503,0.282,1.56281386858099e-18,6,KIF18B
1.1896834612029e-21,-0.545614617103235,0.903,0.877,2.3793669224058e-18,6,FOS
2.19212408393642e-21,-0.389168241007116,0.299,0.365,4.38424816787285e-18,6,NR4A1
5.88540220080952e-21,0.403127801536681,0.559,0.465,1.1770804401619e-17,6,ASCL1
1.03975667881499e-20,-0.274567677038947,0.64,0.541,2.07951335762998e-17,6,ESAM
2.14183331826979e-20,0.332729377526229,0.993,0.966,4.28366663653959e-17,6,HLA-B
3.76993554809093e-20,-0.284108341973593,0.373,0.452,7.53987109618185e-17,6,NTM
1.11309194683154e-19,-0.341040978032246,0.31,0.381,2.22618389366308e-16,6,CTGF
1.43313456824206e-19,-0.601288038944007,0.552,0.577,2.86626913648412e-16,6,HLA-DPB1
4.70347848631699e-19,-0.517469520163526,0.803,0.741,9.40695697263397e-16,6,PLTP
5.46303661783005e-19,0.296468416614888,0.497,0.348,1.09260732356601e-15,6,PIF1
1.05873567464567e-18,-0.35982947707149,0.509,0.529,2.11747134929134e-15,6,NAMPT
2.01761562097217e-18,-0.475729838231209,0.877,0.858,4.03523124194433e-15,6,MT-CO3
2.40598420404954e-18,-0.342362843316532,0.454,0.496,4.81196840809908e-15,6,ANXA1
3.73165384159718e-18,-0.47812239843332,0.927,0.882,7.46330768319435e-15,6,IFITM3
4.56908400705434e-18,-0.383502384086287,0.659,0.639,9.13816801410868e-15,6,NFKBIA
5.31239989562713e-18,0.2889612836586,0.589,0.494,1.06247997912543e-14,6,HES6
6.53023014353667e-18,-0.274230386907038,0.374,0.405,1.30604602870733e-14,6,CD83
8.18508451844745e-18,-0.316800670997851,0.271,0.321,1.63701690368949e-14,6,ACSL1
1.27863493286807e-17,-0.93321999237105,0.782,0.721,2.55726986573615e-14,6,CHI3L1
4.96994432997227e-17,0.687531486974833,0.509,0.351,9.93988865994454e-14,6,CDCA8
8.30608653232228e-17,-0.253207865324289,0.325,0.39,1.66121730646446e-13,6,S100A4
4.54752943102399e-16,-0.330877661391921,0.56,0.581,9.09505886204798e-13,6,HSPG2
2.38858948163645e-15,-0.354346020623935,0.631,0.653,4.77717896327289e-12,6,CSPG5
2.75381181870234e-15,0.26792535307923,0.478,0.314,5.50762363740468e-12,6,NEURL1B
5.37796902371247e-15,-0.258079725839335,0.439,0.469,1.07559380474249e-11,6,NDRG4
1.57460328590918e-14,-0.660662885656937,0.433,0.443,3.14920657181835e-11,6,CCL3
1.71524765491143e-14,-0.25136182250641,0.551,0.564,3.43049530982287e-11,6,BEST1
2.18308546322407e-14,-0.571970946171178,0.849,0.769,4.36617092644813e-11,6,LGALS3
3.95650502146379e-14,-0.33213625296555,0.342,0.406,7.91301004292758e-11,6,SYNGR2
4.07243958555612e-14,-0.260803618490502,0.604,0.622,8.14487917111223e-11,6,SLC7A5
6.09309371485157e-14,-0.617863147721923,0.662,0.656,1.21861874297031e-10,6,CTSB
7.18386900591124e-14,-0.43020152629668,0.593,0.6,1.43677380118225e-10,6,MAFB
1.24714888973576e-13,-0.459644486976937,0.877,0.792,2.49429777947153e-10,6,NUPR1
4.78797648823017e-13,-0.904565606080102,0.457,0.469,9.57595297646033e-10,6,FCGBP
5.8934644587495e-13,-0.353770777856528,0.757,0.756,1.1786928917499e-09,6,TRIO
6.52031366333363e-13,-0.586184280585142,0.883,0.818,1.30406273266673e-09,6,NMB
7.37980783557149e-13,-0.268638394996588,0.774,0.716,1.4759615671143e-09,6,MMP14
1.91907377582562e-12,-0.3323025607891,0.652,0.711,3.83814755165124e-09,6,TSC22D1
5.37723396635654e-12,-0.270786785616139,0.31,0.36,1.07544679327131e-08,6,S100A10
6.5755676175087e-12,-0.955813739273365,0.625,0.592,1.31511352350174e-08,6,SAT1
6.81490795205493e-12,-0.921957440247586,0.486,0.484,1.36298159041099e-08,6,APOC1
8.23856190514795e-12,-0.433481564961137,0.873,0.87,1.64771238102959e-08,6,MT-CO2
9.31165873165698e-12,-0.44513513462103,0.615,0.59,1.8623317463314e-08,6,S100A11
1.0126213389223e-11,-0.539873616965901,0.828,0.749,2.0252426778446e-08,6,AEBP1
3.16180144392418e-11,-0.315356919019339,0.584,0.465,6.32360288784836e-08,6,NDUFA4L2
3.84568150693814e-11,-0.411040791812542,0.872,0.828,7.69136301387627e-08,6,MT-ND2
1.1806037008551e-10,-0.487405806318598,0.883,0.822,2.36120740171019e-07,6,AGT
1.60453031590891e-10,-0.482622684535705,0.423,0.446,3.20906063181781e-07,6,ITM2A
2.06024067803608e-10,-0.266273517842227,0.667,0.671,4.12048135607216e-07,6,VEGFA
2.48824433300218e-10,0.261368484430821,0.381,0.428,4.97648866600436e-07,6,ARHGAP33
7.8481951040538e-10,-0.306413964929517,0.633,0.443,1.56963902081076e-06,6,VWF
3.10413363783136e-09,-0.426132911567764,0.877,0.826,6.20826727566272e-06,6,GATM
3.58253946911854e-09,-0.297095251183483,0.45,0.474,7.16507893823708e-06,6,BTG2
6.32362269130501e-09,-0.27632001019881,0.6,0.62,1.264724538261e-05,6,IER2
6.61104465740852e-09,-0.493662669668071,0.672,0.64,1.3222089314817e-05,6,EPAS1
7.52415506024837e-09,-0.517823934088961,0.527,0.512,1.50483101204967e-05,6,FOSB
1.29573278910454e-08,-0.277850841988152,0.736,0.586,2.59146557820909e-05,6,ANXA2
1.3710739854381e-08,0.492781701673447,0.489,0.373,2.7421479708762e-05,6,CENPW
1.56121224770826e-08,-0.338587958838277,0.354,0.355,3.12242449541652e-05,6,FCGR3A
1.85783191105921e-08,-0.671288150584686,0.841,0.779,3.71566382211842e-05,6,AQP4
2.04234083681211e-08,-1.0242611865488,0.657,0.618,4.08468167362423e-05,6,A2M
2.37759870474179e-08,-0.328579587683071,0.694,0.62,4.75519740948358e-05,6,SEPP1
3.72897347801052e-08,-1.15306146482848,0.814,0.685,7.45794695602104e-05,6,IGFBP7
8.28483202100696e-08,-0.446958976957918,0.855,0.794,0.000165696640420139,6,TTYH1
1.56988672881082e-07,-0.88958009535882,0.476,0.454,0.000313977345762164,6,SRGN
2.09864725227779e-07,-0.4695980279409,0.858,0.809,0.000419729450455558,6,JUN
2.26425514991478e-07,-0.43419117257094,0.908,0.858,0.000452851029982956,6,MT-CO1
3.30036284486859e-07,-0.358428830813599,0.752,0.731,0.000660072568973718,6,JUND
3.82817742430939e-07,-0.58641126735141,0.43,0.408,0.000765635484861878,6,TYROBP
3.87056437618529e-07,-0.397289646622781,0.931,0.901,0.000774112875237059,6,MT-RNR2
4.0152749738768e-07,0.375682653183156,0.495,0.402,0.00080305499477536,6,EZH2
5.35023816184076e-07,-0.294588923432821,0.863,0.717,0.00107004763236815,6,TMEM176A
5.66221015755557e-07,0.387744047119358,0.465,0.331,0.00113244203151111,6,SMC2
7.63287827116589e-07,-0.66199091973433,0.944,0.902,0.00152657565423318,6,MT1X
1.17217681608442e-06,-0.551741864866519,0.827,0.803,0.00234435363216884,6,GPX1
1.27062862497515e-06,-0.332594382052431,0.665,0.51,0.00254125724995031,6,TYMP
1.51550680303995e-06,-0.259082440931484,0.607,0.427,0.00303101360607989,6,TGFBI
1.58217691404038e-06,-0.552385963864462,0.769,0.706,0.00316435382808077,6,NPC2
1.87566546675066e-06,-0.380848328356114,0.617,0.585,0.00375133093350131,6,RNASET2
1.95335666026393e-06,-0.70870458032347,0.546,0.507,0.00390671332052786,6,HLA-DPA1
1.97365299225038e-06,-1.10217396224242,0.541,0.499,0.00394730598450076,6,SPP1
2.01798365631469e-06,-0.251659185341611,0.876,0.757,0.00403596731262938,6,DDR1
5.43664847550456e-06,-0.387352416244062,0.534,0.521,0.0108732969510091,6,MCL1
1.0557790206414e-05,-0.619027194556681,0.725,0.68,0.0211155804128279,6,CTSD
1.58204242570458e-05,-0.436536625640623,0.619,0.44,0.0316408485140916,6,MSR1
2.41117959640379e-05,-0.380846075905156,0.904,0.849,0.0482235919280758,6,MT-ND4
4.29127722992875e-05,-0.486790747081843,0.449,0.451,0.0858255445985749,6,BGN
5.05263690754016e-05,0.344935178223392,0.456,0.334,0.101052738150803,6,CENPU
7.09192906066938e-05,-0.283660133121894,0.915,0.875,0.141838581213388,6,SPARCL1
0.000129697317249986,-0.265924718075127,0.871,0.774,0.259394634499972,6,MT-ND3
0.000279499644000724,-0.338603772642703,0.407,0.38,0.558999288001448,6,C1QC
0.00029392549975279,-0.348962332759169,0.417,0.406,0.587850999505579,6,CSF1R
0.000329931782139968,-0.355983170283999,0.844,0.795,0.659863564279937,6,MT-ATP6
0.000388177896257385,-0.423684815847124,0.855,0.782,0.776355792514769,6,FABP5
0.000407160959525246,-0.38137521779507,0.814,0.747,0.814321919050493,6,BCAN
0.000633892134557031,-0.954707765826849,0.563,0.428,1,6,RGS1
0.000928079253050572,-0.359905891474376,0.341,0.382,1,6,HLA-DMB
0.00127446720093188,-0.37478877943714,0.414,0.422,1,6,IFI27
0.00219605642024383,-0.971035243167701,0.514,0.444,1,6,C1QB
0.00250442938469199,-0.250201969207057,0.419,0.416,1,6,ID2
0.00267957364834346,-0.34347428727958,0.35,0.346,1,6,RGCC
0.00365097156402032,-0.260942605656768,0.612,0.589,1,6,ZFP36L1
0.00386811979676113,-0.375640113707042,0.924,0.848,1,6,S100A6
0.00555907924006387,-0.296107058172756,0.327,0.309,1,6,COL1A2
0.00603561143240188,-0.324999977656884,0.87,0.78,1,6,SLC4A4
0.00676994768874238,-0.277038369344672,0.795,0.785,1,6,HSPA1B
0.00818491131246001,-0.262882298560706,0.76,0.659,1,6,RARRES3
2.8232010477596e-270,-0.500187216530297,0.921,0.422,5.64640209551919e-267,7,C1QB
1.17212293387167e-263,-0.372065987489184,0.892,0.41,2.34424586774335e-260,7,RGS1
3.86462931940026e-259,-0.270390494272819,0.893,0.447,7.72925863880052e-256,7,LAPTM5
3.9976051087137e-258,-0.384760341017957,0.903,0.406,7.99521021742739e-255,7,C3
1.73867260256855e-254,-0.335789770567148,0.902,0.468,3.47734520513709e-251,7,HLA-DRB1
1.0623616551947e-240,-0.487869479008772,0.894,0.445,2.12472331038941e-237,7,FCGBP
1.15124766668295e-229,-0.270595492217872,0.907,0.417,2.3024953333659e-226,7,CCL3
4.48455605709759e-220,-0.755255569099125,0.931,0.505,8.96911211419518e-217,7,CD74
1.0044577945499e-207,-0.368955011721068,0.903,0.563,2.00891558909979e-204,7,OLFML3
8.91569604362978e-191,-0.627973356845848,0.897,0.507,1.78313920872596e-187,7,HLA-DRA
1.50921110527694e-157,-0.341105768452034,0.884,0.462,3.01842221055388e-154,7,APOC1
1.70492139012888e-132,-0.329342192668537,0.833,0.409,3.40984278025776e-129,7,SGK1
8.6178276032945e-130,-0.64893706896869,0.936,0.603,1.7235655206589e-126,7,A2M
9.37728081855284e-124,-0.3293512843416,0.829,0.423,1.87545616371057e-120,7,ITM2A
2.31390248608106e-101,0.272448451190789,0.823,0.555,4.62780497216213e-98,7,ISG20
2.41335832786448e-93,0.253624867949,0.873,0.569,4.82671665572897e-90,7,HSPA7
8.38998081982093e-90,-0.358612777666498,0.898,0.586,1.67799616396419e-86,7,DUSP1
1.05071290662912e-89,-0.814445886188677,0.994,0.941,2.10142581325824e-86,7,EGFR
2.99267043435282e-84,-0.57102731153969,0.988,0.972,5.98534086870565e-81,7,PTN
3.17898068687215e-81,-0.606224894950473,0.805,0.902,6.35796137374429e-78,7,C1orf61
3.54375466544717e-79,-0.890768662263631,0.968,0.898,7.08750933089435e-76,7,SPARC
5.37499831151562e-78,-0.257384727510433,0.443,0.567,1.07499966230312e-74,7,HMGB1P5
7.64838280579975e-78,-0.296097175127786,0.926,0.617,1.52967656115995e-74,7,HIGD1B
2.04035911273131e-73,0.276090191728033,0.662,0.3,4.08071822546262e-70,7,TRBC2
2.75169886671654e-73,-0.552233037902288,0.995,0.984,5.50339773343307e-70,7,MT2A
1.48917779358984e-70,-0.315367405017857,0.981,0.953,2.97835558717968e-67,7,CST3
1.76983694361233e-69,-0.539071806191827,0.839,0.483,3.53967388722466e-66,7,SPP1
8.36879997934165e-69,0.318740798722718,0.857,0.597,1.67375999586833e-65,7,HSPA6
1.16117486726981e-65,-0.346381235581291,0.844,0.53,2.32234973453961e-62,7,ESAM
4.70135730888149e-65,-0.328952227130536,0.995,0.977,9.40271461776298e-62,7,MT3
1.9948424919359e-63,-0.557238207032412,0.978,0.96,3.9896849838718e-60,7,DBI
1.09718006959421e-52,-0.51854006716554,0.87,0.843,2.19436013918842e-49,7,TIMP2
1.6002344363711e-52,0.255311612119204,0.278,0.249,3.20046887274221e-49,7,PCP4
7.12566096543693e-52,-0.505100448102253,0.902,0.848,1.42513219308739e-48,7,TUBA1A
1.6832796638349e-50,-0.550590317663431,0.925,0.854,3.3665593276698e-47,7,PON2
2.73078415726733e-50,-0.560519621807199,0.597,0.666,5.46156831453466e-47,7,ITM2C
4.97735587593852e-49,-0.466495954273635,0.572,0.687,9.95471175187704e-46,7,H2AFZ
1.95807043565259e-48,-0.817393490172334,0.779,0.834,3.91614087130517e-45,7,TUBA1B
6.37015392861562e-48,-0.576873829018073,0.985,0.867,1.27403078572312e-44,7,DCN
1.70618065391993e-47,-0.884929479705971,0.949,0.649,3.41236130783987e-44,7,COL4A1
2.6546713381184e-47,-0.442428893547253,0.704,0.797,5.30934267623679e-44,7,HMGB1
8.61258525421081e-47,-0.566046897934687,0.967,0.868,1.72251705084216e-43,7,CPE
1.00004386696498e-45,-0.766197450423592,0.962,0.881,2.00008773392996e-42,7,ATP1B2
5.96809935842805e-45,-0.542743281895933,0.581,0.637,1.19361987168561e-41,7,HMGB2
7.45855372550826e-45,-0.58441364367404,0.761,0.75,1.49171074510165e-41,7,BCAN
5.22578010833e-44,-0.266744936236093,0.981,0.941,1.045156021666e-40,7,VIM
2.3293748833535e-42,-0.416492776719391,0.856,0.862,4.65874976670701e-39,7,CKB
9.38436210709204e-40,-0.30625420361233,0.895,0.864,1.87687242141841e-36,7,FXYD6
2.66921995733382e-38,-0.591062818489038,0.969,0.855,5.33843991466764e-35,7,RAMP1
3.71279416230987e-38,-0.388817539338567,0.863,0.579,7.42558832461974e-35,7,SAT1
5.18779477698953e-38,0.331984189282421,0.678,0.367,1.03755895539791e-34,7,RGS2
9.44765137905321e-37,-0.465398136474469,0.928,0.858,1.88953027581064e-33,7,BAALC
1.99649409143045e-36,-0.414110743696404,0.818,0.798,3.9929881828609e-33,7,CNN3
4.25082434071208e-36,-0.542473700309234,0.977,0.918,8.50164868142416e-33,7,CLU
6.29083249722096e-35,-0.45577966284375,0.697,0.745,1.25816649944419e-31,7,TUBB2B
