cellID	cellGroup	aggregate	locusCt	median
X1772078_079_C07	reference	176.763040729909	6721	1.00080211398244
X1772122_200_G08	reference	122.986300798783	6721	1.00080211398244
X1772121_282_E03	reference	142.805030685396	6721	1.00080211398244
X1772122_207_E01	reference	118.81942193435	6721	1.00080211398244
X1772121_283_E11	reference	100.423694963132	6721	1.00080211398244
X1772122_200_H09	reference	129.852029117801	6721	1.00080211398244
X1772122_207_A03	reference	145.538071216543	6721	1.00080211398244
X1772121_288_F09	reference	148.410984064074	6721	1.00080211398244
X1772121_291_H09	reference	158.882798006087	6721	1.00080211398244
X1772075_298_A05	reference	153.318188346957	6721	1.00080211398244
X1772075_298_A03	reference	152.89238444903	6721	1.00080211398244
X1772075_299_F09	reference	147.593941190301	6721	1.00080211398244
X1772122_203_F03	reference	150.101052621006	6721	1.00080211398244
X1772122_203_F01	reference	111.191886620005	6721	1.00080211398244
X1772075_298_D02	reference	160.286765661756	6721	1.00080211398244
X1772075_298_C04	reference	148.80282794464	6721	1.00080211398244
X1772121_282_H06	reference	104.174513238651	6721	1.00080211398244
X1772078_107_A01	reference	135.564707020043	6721	1.00080211398244
X1772075_298_B09	reference	137.728852008866	6721	1.00080211398244
X1772122_264_B06	reference	84.6024049015454	6721	1.00080211398244
X1772121_283_D10	reference	82.3541071175686	6721	1.00080211398244
X1772096_095_G07	reference	80.1058893657865	6721	1.00080211398244
X1772122_201_A02	reference	64.3594732527568	6721	1.00080211398244
X1772096_160_H04	reference	78.8037855560713	6721	1.00080211398244
X1772122_236_F12	reference	76.5128517929906	6721	1.00080211398244
X1772096_160_D12	reference	65.6801128807622	6721	1.00080211398244
X1772122_236_G05	reference	104.303869055372	6721	1.00080211398244
X1772122_201_E03	reference	86.6290211322321	6721	1.00080211398244
X1772122_201_D05	reference	86.3909817181811	6721	1.00080211398244
X1772096_095_C10	reference	71.187379836229	6721	1.00080211398244
X1772096_160_C09	reference	67.7278313700072	6721	1.00080211398244
X1772122_207_F12	reference	82.8131595329613	6721	1.00080211398244
X1772096_095_D05	reference	63.8233004804578	6721	1.00080211398244
X1772122_317_F05	reference	70.4709300337882	6721	1.00080211398244
X1772122_201_G04	reference	75.2044347545244	6721	1.00080211398244
X1772122_316_E05	reference	78.4153903143339	6721	1.00080211398244
X1772121_283_F05	reference	58.958703759803	6721	1.00080211398244
X1772096_095_A05	reference	73.4555239604644	6721	1.00080211398244
X1772122_207_G05	reference	63.3681553366247	6721	1.00080211398244
X1772096_095_E01	reference	60.8050504618706	6721	1.00080211398244
X1772122_264_C11	reference	57.3210533708434	6721	1.00080211398244
X1772122_236_B06	reference	55.9825610632076	6721	1.00080211398244
X1772096_160_H01	reference	80.0305208990538	6721	1.00080211398244
X1772122_201_A01	reference	70.0588399158489	6721	1.00080211398244
X1772075_299_C04	reference	79.8630560635455	6721	1.00080211398244
X1772122_220_D12	reference	60.335398314986	6721	1.00080211398244
X1772122_236_D09	reference	65.3567213881175	6721	1.00080211398244
X1772122_224_E10	reference	88.426684006787	6721	1.00080211398244
X1772122_318_B10	reference	95.0020944550075	6721	1.00080211398244
X1772121_283_F08	reference	90.9741921877399	6721	1.00080211398244
X1772071_027_H01	reference	81.5983279643806	6721	1.00080211398244
X1772122_201_E01	reference	100.124373579708	6721	1.00080211398244
X1772122_208_E12	reference	77.4923040103986	6721	1.00080211398244
X1772122_264_H04	reference	66.0533810696143	6721	1.00080211398244
X1772122_236_E10	reference	61.7358287489341	6721	1.00080211398244
X1772122_264_C01	reference	61.2239015862758	6721	1.00080211398244
X1772122_208_H05	reference	78.8727069450851	6721	1.00080211398244
X1772121_291_E12	reference	51.0688065523529	6721	1.00080211398244
X1772122_236_E12	reference	49.9551008429774	6721	1.00080211398244
X1772122_203_G10	reference	67.485484310015	6721	1.00080211398244
X1772121_293_G09	reference	52.440227605508	6721	1.00080211398244
X1772121_293_C10	reference	84.9298700009647	6721	1.00080211398244
X1772121_288_D12	reference	91.5111945271728	6721	1.00080211398244
X1772121_282_G03	reference	32.7614054541239	6721	1.00080211398244
X1772122_236_A04	reference	31.2125536310031	6721	1.00080211398244
X1772121_291_C07	reference	36.6596287471886	6721	1.00080211398244
X1772122_316_A12	reference	34.9892666691739	6721	1.00080211398244
X1772122_236_C06	reference	44.1015474700331	6721	1.00080211398244
X1772122_236_F05	reference	42.2413155504858	6721	1.00080211398244
X1772071_027_B04	reference	54.7721221344205	6721	1.00080211398244
X1772078_001_E03	reference	53.1209263958894	6721	1.00080211398244
X1772122_201_E12	reference	40.0062017197795	6721	1.00080211398244
X1772096_160_B04	reference	48.4281363474996	6721	1.00080211398244
X1772096_160_C04	reference	42.5084202228775	6721	1.00080211398244
X1772121_291_G11	reference	41.6333275035572	6721	1.00080211398244
X1772121_291_A03	reference	42.2435661859889	6721	1.00080211398244
X1772121_291_A05	reference	45.1520798925836	6721	1.00080211398244
X1772121_291_C01	reference	53.2621733468128	6721	1.00080211398244
X1772096_160_E01	reference	47.7870700103333	6721	1.00080211398244
X1772121_291_G02	reference	69.4764147085493	6721	1.00080211398244
X1772121_288_A07	reference	62.2948866693309	6721	1.00080211398244
X1772122_236_D08	reference	76.186260544081	6721	1.00080211398244
X1772096_160_A09	reference	72.2947514675063	6721	1.00080211398244
X1772122_264_G11	reference	72.9424684078424	6721	1.00080211398244
X1772121_283_D11	reference	47.830647085147	6721	1.00080211398244
X1772121_288_D11	reference	59.0457517065289	6721	1.00080211398244
X1772121_291_F04	reference	44.2667706670583	6721	1.00080211398244
X1772122_236_G06	reference	50.8225048341774	6721	1.00080211398244
X1772122_264_D04	reference	49.2715104850787	6721	1.00080211398244
X1772122_236_G04	reference	47.1651420859223	6721	1.00080211398244
X1772122_201_B12	reference	63.1273658337491	6721	1.00080211398244
X1772096_095_C07	reference	92.1619088728301	6721	1.00080211398244
X1772096_095_A12	reference	89.8085974844646	6721	1.00080211398244
X1772096_160_H12	reference	97.1922955035964	6721	1.00080211398244
X1772122_207_D07	reference	72.8028604964056	6721	1.00080211398244
X1772122_264_H11	reference	85.6746546907834	6721	1.00080211398244
X1772122_200_E01	reference	71.7967806644975	6721	1.00080211398244
X1772122_201_F07	reference	79.5499223039521	6721	1.00080211398244
X1772122_207_D09	reference	64.6041332205614	6721	1.00080211398244
X1772122_201_F01	reference	66.9535440854451	6721	1.00080211398244
X1772121_288_C03	reference	73.4023708609801	6721	1.00080211398244
X1772078_001_F01	reference	69.0322228855114	6721	1.00080211398244
X1772067_089_G08	reference	61.1333104308258	6721	1.00080211398244
X1772122_236_B12	reference	89.6928036991955	6721	1.00080211398244
X1772122_200_H03	reference	86.1199776938048	6721	1.00080211398244
X1772122_199_C08	reference	94.7180364285964	6721	1.00080211398244
X1772122_236_C08	reference	71.9843159010447	6721	1.00080211398244
X1772096_160_B09	reference	70.9911506514997	6721	1.00080211398244
X1772096_095_E02	reference	61.0888517538643	6721	1.00080211398244
X1772096_095_A10	reference	55.9802121923013	6721	1.00080211398244
X1772121_291_F03	reference	59.4411893022265	6721	1.00080211398244
X1772122_201_H10	reference	63.201811417232	6721	1.00080211398244
X1772122_201_C06	reference	57.7307705608463	6721	1.00080211398244
X1772122_203_E06	reference	45.609753847767	6721	1.00080211398244
X1772122_201_F09	reference	63.8294220743556	6721	1.00080211398244
X1772122_201_G07	reference	51.2047445645918	6721	1.00080211398244
X1772121_293_B07	reference	44.0001145213102	6721	1.00080211398244
X1772122_236_C12	reference	64.3650518433922	6721	1.00080211398244
X1772122_319_C02	reference	58.6450107422508	6721	1.00080211398244
X1772122_208_C03	reference	54.2687917646255	6721	1.00080211398244
X1772122_201_A03	reference	40.3125436658109	6721	1.00080211398244
X1772121_283_A03	reference	45.3036365538189	6721	1.00080211398244
X1772122_201_H07	reference	47.5238080623449	6721	1.00080211398244
X1772122_203_D02	reference	75.4714661583799	6721	1.00080211398244
X1772122_200_B03	reference	50.5279356646301	6721	1.00080211398244
X1772122_208_B05	reference	50.8040525791473	6721	1.00080211398244
X1772122_207_H07	reference	55.0692924533346	6721	1.00080211398244
X1772122_207_G03	reference	64.8191950512951	6721	1.00080211398244
X1772121_283_C01	reference	59.7023261100427	6721	1.00080211398244
X1772121_283_B12	reference	64.0426665947172	6721	1.00080211398244
X1772122_236_H04	reference	61.3567887623934	6721	1.00080211398244
X1772121_288_E06	reference	81.21535998212	6721	1.00080211398244
X1772121_283_H12	reference	88.8463763740323	6721	1.00080211398244
X1772122_208_B06	reference	85.8741133605878	6721	1.00080211398244
X1772121_291_A08	reference	81.9785328772866	6721	1.00080211398244
X1772122_200_D09	reference	68.3391791769156	6721	1.00080211398244
X1772122_236_B05	reference	62.3126577528775	6721	1.00080211398244
X1772122_236_G11	reference	78.9875119546575	6721	1.00080211398244
X1772122_201_B10	reference	77.4854555905725	6721	1.00080211398244
X1772122_200_D06	reference	81.603831937521	6721	1.00080211398244
X1772121_283_F03	reference	61.7666053059307	6721	1.00080211398244
X1772122_203_F07	reference	80.6675674858706	6721	1.00080211398244
X1772122_203_B07	reference	74.9550046185125	6721	1.00080211398244
X1772121_283_A01	reference	67.9057426931778	6721	1.00080211398244
X1772121_293_A09	reference	77.9091632397115	6721	1.00080211398244
X1772122_236_D10	reference	86.7719733577944	6721	1.00080211398244
X1772096_095_F08	reference	81.0420228606379	6721	1.00080211398244
X1772096_160_E05	reference	114.428730611199	6721	1.00080211398244
X1772096_095_H01	reference	96.8513307506112	6721	1.00080211398244
X1772096_095_C12	reference	99.013976386511	6721	1.00080211398244
X1772096_095_H03	reference	110.337643340383	6721	1.00080211398244
X1772096_160_C10	reference	121.36461254428	6721	1.00080211398244
X1772096_095_E11	reference	147.013925176894	6721	1.00080211398244
X1772096_160_E12	reference	88.7042073962865	6721	1.00080211398244
X1772096_160_C01	reference	73.238425561795	6721	1.00080211398244
X1772078_078_A11	reference	90.5211144998344	6721	1.00080211398244
X1772067_089_F04	reference	99.2003254536297	6721	1.00080211398244
X1772096_095_B07	reference	94.2184762669797	6721	1.00080211398244
X1772071_029_B10	reference	100.220924648553	6721	1.00080211398244
X1772122_264_H06	reference	105.728454831909	6721	1.00080211398244
X1772121_291_B04	reference	107.847965328599	6721	1.00080211398244
X1772096_095_D03	reference	98.4695668750071	6721	1.00080211398244
X1772096_160_E03	reference	95.7736999796075	6721	1.00080211398244
X1772096_095_H11	reference	81.7256354070774	6721	1.00080211398244
X1772096_095_D01	reference	88.3555592718348	6721	1.00080211398244
X1772096_095_B06	reference	131.290047710311	6721	1.00080211398244
X1772122_264_B05	reference	130.805385772128	6721	1.00080211398244
X1772121_291_E02	reference	153.2573097238	6721	1.00080211398244
X1772122_200_C05	reference	71.4719277715988	6721	1.00080211398244
X1772122_208_H11	reference	65.7678959289113	6721	1.00080211398244
X1772122_200_A10	reference	107.221233569887	6721	1.00080211398244
X1772122_203_G06	reference	96.5432168930668	6721	1.00080211398244
X1772122_203_C11	reference	44.5797858379161	6721	1.00080211398244
X1772121_291_D07	reference	48.0632315501304	6721	1.00080211398244
X1772122_201_A05	reference	67.4466656996236	6721	1.00080211398244
X1772122_207_A06	reference	76.2696162700328	6721	1.00080211398244
X1772122_220_G08	reference	74.4641785405993	6721	1.00080211398244
X1772122_201_F05	reference	57.2229813284043	6721	1.00080211398244
X1772122_264_E03	reference	63.398242123948	6721	1.00080211398244
X1772096_095_C11	reference	59.4019255031353	6721	1.00080211398244
X1772122_264_H02	reference	47.5771792534362	6721	1.00080211398244
X1772122_264_B08	reference	50.30818148414	6721	1.00080211398244
X1772122_236_A09	reference	55.4322105960907	6721	1.00080211398244
X1772122_207_A05	reference	55.1794482891224	6721	1.00080211398244
X1772122_264_C08	reference	53.439069802785	6721	1.00080211398244
X1772122_319_H06	reference	66.5287011381577	6721	1.00080211398244
X1772122_207_E12	reference	57.1652965487053	6721	1.00080211398244
X1772122_316_A08	reference	50.9400099670555	6721	1.00080211398244
X1772075_298_H04	reference	45.5297947666779	6721	1.00080211398244
X1772071_027_C09	reference	67.7068718100463	6721	1.00080211398244
X1772067_089_B05	reference	63.389877140787	6721	1.00080211398244
X1772122_208_B11	reference	81.7591443925203	6721	1.00080211398244
X1772122_319_D07	reference	65.5010878979947	6721	1.00080211398244
X1772121_291_D12	reference	66.2717670778944	6721	1.00080211398244
X1772122_208_A05	reference	62.7696183571222	6721	1.00080211398244
X1772122_236_D12	reference	54.4537404065209	6721	1.00080211398244
X1772122_199_A04	reference	74.028894069343	6721	1.00080211398244
X1772096_095_D04	reference	81.4117141168032	6721	1.00080211398244
X1772122_236_D01	reference	103.671133361521	6721	1.00080211398244
X1772122_223_D03	reference	86.2258147014812	6721	1.00080211398244
X1772122_319_H10	reference	92.4113160937159	6721	1.00080211398244
X1772096_095_G11	reference	68.9385744055087	6721	1.00080211398244
X1772075_299_C03	reference	73.4419117622391	6721	1.00080211398244
X1772121_288_D04	reference	47.0889860415646	6721	1.00080211398244
X1772067_089_E01	reference	46.6434692274403	6721	1.00080211398244
X1772121_288_G05	reference	59.8437029276674	6721	1.00080211398244
X1772122_200_H02	reference	55.6580556415379	6721	1.00080211398244
X1772121_283_C03	reference	22.9426137276431	6721	1.00080211398244
X1772096_095_D07	reference	23.366986647448	6721	1.00080211398244
X1772121_291_D03	reference	21.5608651770994	6721	1.00080211398244
X1772121_283_A10	reference	32.0832911591126	6721	1.00080211398244
X1772122_264_F05	reference	39.4306885985577	6721	1.00080211398244
X1772121_291_G07	reference	50.0964564931659	6721	1.00080211398244
X1772121_283_F07	reference	44.8474011273363	6721	1.00080211398244
X1772121_291_G06	reference	59.1783382951915	6721	1.00080211398244
X1772122_264_G02	reference	47.8467859548833	6721	1.00080211398244
X1772122_236_D06	reference	56.8948694223363	6721	1.00080211398244
X1772121_283_E02	reference	55.0181186973129	6721	1.00080211398244
X1772121_282_B10	reference	132.130029937837	6721	1.00080211398244
X1772071_027_D07	reference	118.673547677737	6721	1.00080211398244
X1772122_224_E12	reference	126.681458739528	6721	1.00080211398244
X1772078_078_C08	reference	109.629705848002	6721	1.00080211398244
X1772071_027_H07	reference	104.085991906515	6721	1.00080211398244
X1772078_002_G06	reference	97.2450571710096	6721	1.00080211398244
X1772078_109_B10	reference	94.4829200698673	6721	1.00080211398244
X1772121_288_F02	reference	94.1690244693526	6721	1.00080211398244
X1772071_027_F12	reference	106.44511371296	6721	1.00080211398244
X1772078_107_C06	reference	123.134451007228	6721	1.00080211398244
X1772078_109_C04	reference	136.821862376857	6721	1.00080211398244
X1772078_078_B05	reference	113.96099253071	6721	1.00080211398244
X1772078_078_B10	reference	126.846738735604	6721	1.00080211398244
X1772122_264_A10	reference	112.737274722235	6721	1.00080211398244
X1772071_029_C11	reference	104.514280781293	6721	1.00080211398244
X1772078_107_B03	reference	123.600847340773	6721	1.00080211398244
X1772078_001_C11	reference	85.7067670206044	6721	1.00080211398244
X1772078_107_F06	reference	98.9229681553082	6721	1.00080211398244
X1772121_291_A10	reference	120.786470576723	6721	1.00080211398244
X1772096_160_B08	reference	66.0151493932495	6721	1.00080211398244
X1772078_001_E02	reference	82.3675043559438	6721	1.00080211398244
X1772122_317_A10	reference	84.1064956930601	6721	1.00080211398244
X1772078_079_F06	reference	96.3142869332899	6721	1.00080211398244
X1772071_027_C10	reference	115.551008218641	6721	1.00080211398244
X1772078_002_F12	reference	131.300995440559	6721	1.00080211398244
X1772078_109_F05	reference	125.743454139241	6721	1.00080211398244
X1772122_264_C05	reference	135.817202964708	6721	1.00080211398244
X1772121_283_G10	reference	103.096986404952	6721	1.00080211398244
X1772078_109_B03	reference	128.303393782023	6721	1.00080211398244
X1772121_282_H05	reference	144.223267320918	6721	1.00080211398244
X1772122_316_G05	reference	74.7902776601462	6721	1.00080211398244
X1772122_207_B07	reference	87.8683251474695	6721	1.00080211398244
X1772122_264_D12	reference	104.220254482026	6721	1.00080211398244
X1772121_282_C05	reference	116.818409354805	6721	1.00080211398244
X1772071_029_G04	reference	83.8411556161184	6721	1.00080211398244
X1772071_027_D09	reference	79.2821044555305	6721	1.00080211398244
X1772071_029_E06	reference	92.9129110976101	6721	1.00080211398244
X1772078_002_H12	reference	78.0993557152762	6721	1.00080211398244
X1772078_002_A02	reference	70.3858746281448	6721	1.00080211398244
X1772078_002_E10	reference	111.061958011564	6721	1.00080211398244
X1772078_109_B06	reference	116.682320797164	6721	1.00080211398244
X1772071_029_F08	reference	100.844075772427	6721	1.00080211398244
X1772078_109_H04	reference	118.092967886207	6721	1.00080211398244
X1772122_317_A01	reference	98.919969950407	6721	1.00080211398244
X1772096_095_D10	reference	118.477390682705	6721	1.00080211398244
X1772122_201_A04	reference	133.22768727698	6721	1.00080211398244
X1772122_207_C02	reference	72.9957039319112	6721	1.00080211398244
X1772122_207_B05	reference	71.6845178630832	6721	1.00080211398244
X1772122_220_H05	reference	81.0744608187924	6721	1.00080211398244
X1772071_029_A05	reference	106.065788339072	6721	1.00080211398244
X1772122_207_F03	reference	130.066478997651	6721	1.00080211398244
X1772122_224_F04	reference	93.9338456625571	6721	1.00080211398244
X1772121_282_G12	reference	80.6920402921594	6721	1.00080211398244
X1772122_207_H03	reference	77.4946343354521	6721	1.00080211398244
X1772075_298_E06	reference	81.7637255277226	6721	1.00080211398244
X1772122_208_D10	reference	91.0493453524684	6721	1.00080211398244
X1772121_282_E04	reference	86.6078814728157	6721	1.00080211398244
X1772071_029_H12	reference	89.4755366141868	6721	1.00080211398244
X1772071_029_H04	reference	111.325210938538	6721	1.00080211398244
X1772122_223_A06	reference	71.938571208734	6721	1.00080211398244
X1772096_160_G04	reference	69.434773733258	6721	1.00080211398244
X1772096_095_A02	reference	99.7272579828671	6721	1.00080211398244
X1772122_224_C10	reference	76.4573692605368	6721	1.00080211398244
X1772075_298_D09	reference	83.4239373957193	6721	1.00080211398244
X1772122_223_F04	reference	77.5525798737036	6721	1.00080211398244
X1772121_293_H06	reference	74.1585384753115	6721	1.00080211398244
X1772121_291_C06	reference	73.8563062842336	6721	1.00080211398244
X1772071_029_E10	reference	62.0229924310108	6721	1.00080211398244
X1772122_317_A07	reference	60.7646807179597	6721	1.00080211398244
X1772121_282_A03	reference	66.9863117494035	6721	1.00080211398244
X1772071_027_D08	reference	87.5940242106381	6721	1.00080211398244
X1772121_282_E10	reference	69.738066931958	6721	1.00080211398244
X1772121_293_C03	reference	71.6076563517124	6721	1.00080211398244
X1772122_224_F10	reference	83.8787570539874	6721	1.00080211398244
X1772075_299_H12	reference	62.1632063585993	6721	1.00080211398244
X1772067_089_F11	reference	65.0179494092771	6721	1.00080211398244
X1772122_316_F01	reference	50.6670771826781	6721	1.00080211398244
X1772122_208_E05	reference	48.9062819666856	6721	1.00080211398244
X1772121_293_A12	reference	59.9321010988931	6721	1.00080211398244
X1772121_283_F09	reference	52.379570999737	6721	1.00080211398244
X1772121_293_A07	reference	47.8780208326089	6721	1.00080211398244
X1772121_282_G11	reference	55.1276214503843	6721	1.00080211398244
X1772122_224_B01	reference	68.1446031173446	6721	1.00080211398244
X1772122_220_B02	reference	82.3268863467527	6721	1.00080211398244
X1772121_291_H06	reference	72.9536940122411	6721	1.00080211398244
X1772122_200_G12	reference	106.931359059871	6721	1.00080211398244
X1772122_264_C06	reference	68.9985965621989	6721	1.00080211398244
X1772121_293_H10	reference	73.9221816804932	6721	1.00080211398244
X1772122_223_G06	reference	87.1887187341131	6721	1.00080211398244
X1772122_208_E10	reference	70.1211990220486	6721	1.00080211398244
X1772096_160_G12	reference	78.2689858511072	6721	1.00080211398244
X1772121_293_C05	reference	64.7637067877652	6721	1.00080211398244
X1772078_001_A03	reference	58.8823957953871	6721	1.00080211398244
X1772122_200_C11	reference	92.6601559408156	6721	1.00080211398244
X1772078_001_G10	reference	111.7177886994	6721	1.00080211398244
X1772122_224_C12	reference	112.666655544764	6721	1.00080211398244
X1772122_208_F11	reference	100.761740944026	6721	1.00080211398244
X1772121_282_B11	reference	60.044844761502	6721	1.00080211398244
X1772121_283_A11	reference	50.6291482232426	6721	1.00080211398244
X1772071_029_A06	reference	74.0333962391671	6721	1.00080211398244
X1772121_282_D02	reference	76.7958038064483	6721	1.00080211398244
X1772122_223_E02	reference	71.1970653427558	6721	1.00080211398244
X1772122_226_F11	reference	66.8939069171505	6721	1.00080211398244
X1772122_226_C08	reference	115.435790135943	6721	1.00080211398244
X1772078_107_G11	reference	140.477598367328	6721	1.00080211398244
X1772122_264_F12	reference	103.702199669521	6721	1.00080211398244
X1772121_283_G07	reference	92.4912429744649	6721	1.00080211398244
X1772121_283_H06	reference	107.982131873218	6721	1.00080211398244
X1772121_282_D06	reference	93.4552016848111	6721	1.00080211398244
X1772071_027_C01	reference	98.4747389101228	6721	1.00080211398244
X1772121_293_B11	reference	72.5750978276822	6721	1.00080211398244
X1772121_293_A03	reference	81.2397409879583	6721	1.00080211398244
X1772122_200_F03	reference	93.7400573464652	6721	1.00080211398244
X1772075_299_B10	reference	76.9345252172487	6721	1.00080211398244
